"Date","Period","GrossExposure","PortfolioReturn","PortfolioRisk","PredictedReturn"
2024-07-15,"2023-2024",3,0.00141471132401407,0.101786107842243,0.0923570713468259
2024-07-16,"2023-2024",1,0.00543068646061453,0.10442590088806,0.0887347424184392
2024-07-16,"2023-2024",1.5,0.0031737368593747,0.101792226389907,0.0920974483839901
2024-07-16,"2023-2024",2,0.0031737368593747,0.101792226389907,0.0920974483839901
2024-07-16,"2023-2024",2.5,0.0031737368593747,0.101792226389907,0.0920974483839901
2024-07-16,"2023-2024",3,0.0031737368593747,0.101792226389907,0.0920974483839901
2024-07-17,"2023-2024",1,-0.00452990518293415,0.0360890247116737,0.0300917204552511
2024-07-17,"2023-2024",1.5,-0.00449410553367875,0.036072406770333,0.0301694246459223
2024-07-17,"2023-2024",2,-0.00449410553367875,0.036072406770333,0.0301694246459223
2024-07-17,"2023-2024",2.5,-0.00449410553367875,0.036072406770333,0.0301694246459223
2024-07-17,"2023-2024",3,-0.00449410553367875,0.036072406770333,0.0301694246459223
2024-07-18,"2023-2024",1,0.00167838331543393,0.0408794635156724,0.0339672590812242
2024-07-18,"2023-2024",1.5,0.00174624450679181,0.0408710760380734,0.0343030870141623
2024-07-18,"2023-2024",2,0.00174624450679181,0.0408710760380734,0.0343030870141623
2024-07-18,"2023-2024",2.5,0.00174624450679181,0.0408710760380734,0.0343030870141623
2024-07-18,"2023-2024",3,0.00174624450679181,0.0408710760380734,0.0343030870141623
2024-07-19,"2023-2024",1,-0.00422385404553323,0.0362021958444268,0.0295909673484925
2024-07-19,"2023-2024",1.5,-0.00422385418313281,0.0362021958444269,0.0295909682637499
2024-07-19,"2023-2024",2,-0.00422385418313281,0.0362021958444269,0.0295909682637499
2024-07-19,"2023-2024",2.5,-0.00422385418313281,0.0362021958444269,0.0295909682637499
2024-07-19,"2023-2024",3,-0.00422385418313281,0.0362021958444269,0.0295909682637499
2024-07-22,"2023-2024",1,-0.00120957924627864,0.0362246905271147,0.0294484698427994
2024-07-22,"2023-2024",1.5,-0.00120957931941769,0.0362246905271148,0.0294484707442021
2024-07-22,"2023-2024",2,-0.00120957931941769,0.0362246905271148,0.0294484707442021
2024-07-22,"2023-2024",2.5,-0.00120957931941769,0.0362246905271148,0.0294484707442021
2024-07-22,"2023-2024",3,-0.00120957931941769,0.0362246905271148,0.0294484707442021
2024-07-23,"2023-2024",1,0.00166415641966746,0.0362018011750343,0.0286101421507421
2024-07-23,"2023-2024",1.5,0.00166415642076064,0.0362018011750344,0.0286101430373262
2024-07-23,"2023-2024",2,0.00166415642076064,0.0362018011750344,0.0286101430373262
2024-07-23,"2023-2024",2.5,0.00166415642076064,0.0362018011750344,0.0286101430373262
2024-07-23,"2023-2024",3,0.00166415642076064,0.0362018011750344,0.0286101430373262
2024-07-24,"2023-2024",1,-0.002168956530306,0.0408986310052532,0.0334940370251305
2024-07-24,"2023-2024",1.5,-0.00225557032242796,0.0408901204423765,0.0338282529861753
2024-07-24,"2023-2024",2,-0.00225557032242796,0.0408901204423765,0.0338282529861753
2024-07-24,"2023-2024",2.5,-0.00225557032242796,0.0408901204423765,0.0338282529861753
2024-07-24,"2023-2024",3,-0.00225557032242796,0.0408901204423765,0.0338282529861753
2024-07-25,"2023-2024",1,-0.0188043627345186,0.10469012219785,0.0844386547211427
2024-07-25,"2023-2024",1.5,-0.0177256575025564,0.102066083103677,0.0881055571643436
2024-07-25,"2023-2024",2,-0.0177256575025564,0.102066083103677,0.0881055571643436
2024-07-25,"2023-2024",2.5,-0.0177256575025564,0.102066083103677,0.0881055571643436
2024-07-25,"2023-2024",3,-0.0177256575025564,0.102066083103677,0.0881055571643436
2024-07-26,"2023-2024",1,0.011231990736309,0.109692443081385,0.0719963183167983
2024-07-26,"2023-2024",1.5,0.0118405631758795,0.106651831473904,0.0773671430120161
2024-07-26,"2023-2024",2,0.0118405631758795,0.106651831473904,0.0773671430120161
2024-07-26,"2023-2024",2.5,0.0118405631758795,0.106651831473904,0.0773671430120161
2024-07-26,"2023-2024",3,0.0118405631758795,0.106651831473904,0.0773671430120161
2024-07-29,"2023-2024",1,0.000511871199130993,0.037182706659728,0.0239354073459402
2024-07-29,"2023-2024",1.5,0.000534184727842209,0.0371821988972849,0.0240075479496656
2024-07-29,"2023-2024",2,0.000534184727842209,0.0371821988972849,0.0240075479496656
2024-07-29,"2023-2024",2.5,0.000534184727842209,0.0371821988972849,0.0240075479496656
2024-07-29,"2023-2024",3,0.000534184727842209,0.0371821988972849,0.0240075479496656
2024-07-30,"2023-2024",1,0.00116859047870379,0.105039527401048,0.0841427513027794
2024-07-30,"2023-2024",1.5,-0.000581989289377227,0.102554553600157,0.0874305638409656
2024-07-30,"2023-2024",2,-0.000581989289377227,0.102554553600157,0.0874305638409656
2024-07-30,"2023-2024",2.5,-0.000581989289377227,0.102554553600157,0.0874305638409656
2024-07-30,"2023-2024",3,-0.000581989289377227,0.102554553600157,0.0874305638409656
2024-07-31,"2023-2024",1,0.000711562330623758,0.0371669315003125,0.0243224411638803
2024-07-31,"2023-2024",1.5,0.000732179537601087,0.0371665362159097,0.0243862714375025
2024-07-31,"2023-2024",2,0.000732179537601087,0.0371665362159097,0.0243862714375025
2024-07-31,"2023-2024",2.5,0.000732179537601087,0.0371665362159097,0.0243862714375025
2024-07-31,"2023-2024",3,0.000732179537601087,0.0371665362159097,0.0243862714375025
2024-08-01,"2023-2024",1,0.000857824377446643,0.0409389229808279,0.0328411547005901
2024-08-01,"2023-2024",1.5,0.000923706902564672,0.0409314828324317,0.0331328240335843
2024-08-01,"2023-2024",2,0.000923706902564672,0.0409314828324317,0.0331328240335843
2024-08-01,"2023-2024",2.5,0.000923706902564672,0.0409314828324317,0.0331328240335843
2024-08-01,"2023-2024",3,0.000923706902564672,0.0409314828324317,0.0331328240335843
2024-08-02,"2023-2024",1,-0.012661250021959,0.0409420532374924,0.0328681224424363
2024-08-02,"2023-2024",1.5,-0.012645056310911,0.0409345986338882,0.0331664454436919
2024-08-02,"2023-2024",2,-0.012645056310911,0.0409345986338882,0.0331664454436919
2024-08-02,"2023-2024",2.5,-0.012645056310911,0.0409345986338882,0.0331664454436919
2024-08-02,"2023-2024",3,-0.012645056310911,0.0409345986338882,0.0331664454436919
2024-08-05,"2023-2024",1,-0.00699031910208754,0.0373269174640159,0.0229558122486923
2024-08-05,"2023-2024",1.5,-0.00698089391536771,0.0373265734701497,0.0230199232274645
2024-08-05,"2023-2024",2,-0.00698089391536771,0.0373265734701497,0.0230199232274645
2024-08-05,"2023-2024",2.5,-0.00698089391536771,0.0373265734701497,0.0230199232274645
2024-08-05,"2023-2024",3,-0.00698089391536771,0.0373265734701497,0.0230199232274645
2024-08-06,"2023-2024",1,-0.0138245869825552,0.0941767208769851,0.0838385700391554
2024-08-06,"2023-2024",1.5,-0.0134849964006487,0.0923982907507692,0.0850867449919897
2024-08-06,"2023-2024",2,-0.0134849964006487,0.0923982907507692,0.0850867449919897
2024-08-06,"2023-2024",2.5,-0.0134849964006487,0.0923982907507692,0.0850867449919897
2024-08-06,"2023-2024",3,-0.0134849964006487,0.0923982907507692,0.0850867449919897
2024-08-07,"2023-2024",1,0.0012722383119548,0.0943321899590867,0.0815640135388339
2024-08-07,"2023-2024",1.5,0.00220787956042563,0.0925495376641722,0.0829517783039587
2024-08-07,"2023-2024",2,0.00220787956042563,0.0925495376641722,0.0829517783039587
2024-08-07,"2023-2024",2.5,0.00220787956042563,0.0925495376641722,0.0829517783039587
2024-08-07,"2023-2024",3,0.00220787956042563,0.0925495376641722,0.0829517783039587
2024-08-08,"2023-2024",1,0.00307728516484779,0.0943125519999449,0.0818782790459616
2024-08-08,"2023-2024",1.5,0.00216033690813713,0.0925293095699626,0.0834464264767451
2024-08-08,"2023-2024",2,0.00216033690813713,0.0925293095699626,0.0834464264767451
2024-08-08,"2023-2024",2.5,0.00216033690813713,0.0925293095699626,0.0834464264767451
2024-08-08,"2023-2024",3,0.00216033690813713,0.0925293095699626,0.0834464264767451
2024-08-09,"2023-2024",1,0.000361468282153607,0.0271025337615599,0.01757047390675
2024-08-09,"2023-2024",1.5,0.00036146826735849,0.02710253376156,0.0175704751021102
2024-08-09,"2023-2024",2,0.00036146826735849,0.02710253376156,0.0175704751021102
2024-08-09,"2023-2024",2.5,0.00036146826735849,0.02710253376156,0.0175704751021102
2024-08-09,"2023-2024",3,0.00036146826735849,0.02710253376156,0.0175704751021102
2024-08-12,"2023-2024",1,0.00641359691103365,0.0943490747246243,0.0818877734356123
2024-08-12,"2023-2024",1.5,0.00599263957639588,0.0925607224816628,0.0833106175979403
2024-08-12,"2023-2024",2,0.00599263957639588,0.0925607224816628,0.0833106175979403
2024-08-12,"2023-2024",2.5,0.00599263957639588,0.0925607224816628,0.0833106175979403
2024-08-12,"2023-2024",3,0.00599263957639588,0.0925607224816628,0.0833106175979403
2024-08-13,"2023-2024",1,-0.00211911622864535,0.0363282698254099,0.0272970366391431
2024-08-13,"2023-2024",1.5,-0.00211911607515026,0.03632826982541,0.0272970375325168
2024-08-13,"2023-2024",2,-0.00211911607515026,0.03632826982541,0.0272970375325168
2024-08-13,"2023-2024",2.5,-0.00211911607515026,0.03632826982541,0.0272970375325168
2024-08-13,"2023-2024",3,-0.00211911607515026,0.03632826982541,0.0272970375325168
2024-08-14,"2023-2024",1,-0.00108328063024707,0.0364096832988506,0.0268061032162413
2024-08-14,"2023-2024",1.5,-0.00108328063679549,0.0364096832988507,0.0268061040966326
2024-08-14,"2023-2024",2,-0.00108328063679549,0.0364096832988507,0.0268061040966326
2024-08-14,"2023-2024",2.5,-0.00108328063679549,0.0364096832988507,0.0268061040966326
2024-08-14,"2023-2024",3,-0.00108328063679549,0.0364096832988507,0.0268061040966326
2024-08-15,"2023-2024",1,0.00974276034542673,0.0943892412219842,0.0814043317286207
2024-08-15,"2023-2024",1.5,0.0073298442095326,0.0925998561752476,0.0827568444404543
2024-08-15,"2023-2024",2,0.0073298442095326,0.0925998561752476,0.0827568444404543
2024-08-15,"2023-2024",2.5,0.0073298442095326,0.0925998561752476,0.0827568444404543
2024-08-15,"2023-2024",3,0.0073298442095326,0.0925998561752476,0.0827568444404543
2024-08-16,"2023-2024",1,0.0046275296090655,0.0666689163878353,0.0375252255560629
2024-08-16,"2023-2024",1.5,0.00474979111902076,0.0660534264957674,0.0389744895400795
2024-08-16,"2023-2024",2,0.00474979111902076,0.0660534264957674,0.0389744895400795
2024-08-16,"2023-2024",2.5,0.00474979111902076,0.0660534264957674,0.0389744895400795
2024-08-16,"2023-2024",3,0.00474979111902076,0.0660534264957674,0.0389744895400795
2024-08-19,"2023-2024",1,0.000218570630346681,0.0271364542743311,0.0181251922635272
2024-08-19,"2023-2024",1.5,0.000218570744651514,0.0271364542743312,0.0181251934520632
2024-08-19,"2023-2024",2,0.000218570744651514,0.0271364542743312,0.0181251934520632
2024-08-19,"2023-2024",2.5,0.000218570744651514,0.0271364542743312,0.0181251934520632
2024-08-19,"2023-2024",3,0.000218570744651514,0.0271364542743312,0.0181251934520632
2024-08-20,"2023-2024",1,-0.00235286474892444,0.0245936726980005,0.0192648576006233
2024-08-20,"2023-2024",1.5,-0.00235286471643887,0.0245936726980005,0.0192648586518641
2024-08-20,"2023-2024",2,-0.00235286471643887,0.0245936726980005,0.0192648586518641
2024-08-20,"2023-2024",2.5,-0.00235286471643887,0.0245936726980005,0.0192648586518641
2024-08-20,"2023-2024",3,-0.00235286471643887,0.0245936726980005,0.0192648586518641
2024-08-21,"2023-2024",1,0.00314222555524835,0.0945209202008586,0.084654584328632
2024-08-21,"2023-2024",1.5,0.00300321968092212,0.0927305313059888,0.0855470358983208
2024-08-21,"2023-2024",2,0.00300321968092212,0.0927305313059888,0.0855470358983208
2024-08-21,"2023-2024",2.5,0.00300321968092212,0.0927305313059888,0.0855470358983208
2024-08-21,"2023-2024",3,0.00300321968092212,0.0927305313059888,0.0855470358983208
2024-08-22,"2023-2024",1,0.000164866145594336,0.0659596360967131,0.0431741216309073
2024-08-22,"2023-2024",1.5,0.000303726753773786,0.0653246804954004,0.0440471476180944
2024-08-22,"2023-2024",2,0.000303726753773786,0.0653246804954004,0.0440471476180944
2024-08-22,"2023-2024",2.5,0.000303726753773786,0.0653246804954004,0.0440471476180944
2024-08-22,"2023-2024",3,0.000303726753773786,0.0653246804954004,0.0440471476180944
2024-08-23,"2023-2024",1,-0.000934399629014545,0.0364316387050197,0.0282779825997426
2024-08-23,"2023-2024",1.5,-0.000934399405749598,0.0364316387050198,0.0282779835034699
2024-08-23,"2023-2024",2,-0.000934399405749598,0.0364316387050198,0.0282779835034699
2024-08-23,"2023-2024",2.5,-0.000934399405749598,0.0364316387050198,0.0282779835034699
2024-08-23,"2023-2024",3,-0.000934399405749598,0.0364316387050198,0.0282779835034699
2024-08-26,"2023-2024",1,0.00460252405040576,0.0659541455781005,0.0432954563002567
2024-08-26,"2023-2024",1.5,0.00450935434476742,0.0653196621839292,0.0441771790307148
2024-08-26,"2023-2024",2,0.00450935434476742,0.0653196621839292,0.0441771790307148
2024-08-26,"2023-2024",2.5,0.00450935434476742,0.0653196621839292,0.0441771790307148
2024-08-26,"2023-2024",3,0.00450935434476742,0.0653196621839292,0.0441771790307148
2024-08-27,"2023-2024",1,-0.00221906216196224,0.0364432368503152,0.028587224584647
2024-08-27,"2023-2024",1.5,-0.00221906214448993,0.0364432368503153,0.0285872255093692
2024-08-27,"2023-2024",2,-0.00221906214448993,0.0364432368503153,0.0285872255093692
2024-08-27,"2023-2024",2.5,-0.00221906214448993,0.0364432368503153,0.0285872255093692
2024-08-27,"2023-2024",3,-0.00221906214448993,0.0364432368503153,0.0285872255093692
2024-08-28,"2023-2024",1,0.00218389935831427,0.0364458181444639,0.0284885326292391
2024-08-28,"2023-2024",1.5,0.00218389932449475,0.036445818144464,0.0284885335545614
2024-08-28,"2023-2024",2,0.00218389932449475,0.036445818144464,0.0284885335545614
2024-08-28,"2023-2024",2.5,0.00218389932449475,0.036445818144464,0.0284885335545614
2024-08-28,"2023-2024",3,0.00218389932449475,0.036445818144464,0.0284885335545614
2024-08-29,"2023-2024",1,-0.0023988762287518,0.0659383282708451,0.0433543344256122
2024-08-29,"2023-2024",1.5,-0.00226725680709637,0.0653099281240955,0.0442043862668938
2024-08-29,"2023-2024",2,-0.00226725680709637,0.0653099281240955,0.0442043862668938
2024-08-29,"2023-2024",2.5,-0.00226725680709637,0.0653099281240955,0.0442043862668938
2024-08-29,"2023-2024",3,-0.00226725680709637,0.0653099281240955,0.0442043862668938
2024-08-30,"2023-2024",1,-3.59507935462306e-05,0.0364539367779851,0.0286034430303411
2024-08-30,"2023-2024",1.5,-3.59508100009028e-05,0.0364539367779852,0.0286034439107225
2024-08-30,"2023-2024",2,-3.59508100009028e-05,0.0364539367779852,0.0286034439107225
2024-08-30,"2023-2024",2.5,-3.59508100009028e-05,0.0364539367779852,0.0286034439107225
2024-08-30,"2023-2024",3,-3.59508100009028e-05,0.0364539367779852,0.0286034439107225
2024-09-03,"2023-2024",1,0.00092146052116384,0.0659744351242067,0.0425291424735935
2024-09-03,"2023-2024",1.5,0.00168343946262657,0.0653413362852582,0.0434470309543384
2024-09-03,"2023-2024",2,0.00168343946262657,0.0653413362852582,0.0434470309543384
2024-09-03,"2023-2024",2.5,0.00168343946262657,0.0653413362852582,0.0434470309543384
2024-09-03,"2023-2024",3,0.00168343946262657,0.0653413362852582,0.0434470309543384
2024-09-04,"2023-2024",1,-0.00200922667449078,0.0667558548711878,0.0394509493404368
2024-09-04,"2023-2024",1.5,-0.00232485596637842,0.0661410303469866,0.0407705052898351
2024-09-04,"2023-2024",2,-0.00232485596637842,0.0661410303469866,0.0407705052898351
2024-09-04,"2023-2024",2.5,-0.00232485596637842,0.0661410303469866,0.0407705052898351
2024-09-04,"2023-2024",3,-0.00232485596637842,0.0661410303469866,0.0407705052898351
2024-09-05,"2023-2024",1,-0.00133388127917584,0.0245905303052995,0.0182587683661976
2024-09-05,"2023-2024",1.5,-0.00133388135529315,0.0245905303052996,0.0182587694319377
2024-09-05,"2023-2024",2,-0.00133388135529315,0.0245905303052996,0.0182587694319377
2024-09-05,"2023-2024",2.5,-0.00133388135529315,0.0245905303052996,0.0182587694319377
2024-09-05,"2023-2024",3,-0.00133388135529315,0.0245905303052996,0.0182587694319377
2024-09-06,"2023-2024",1,-0.00186868407439116,0.0364547823463182,0.0273055487472257
2024-09-06,"2023-2024",1.5,-0.0018686840863242,0.0364547823463183,0.0273055496684668
2024-09-06,"2023-2024",2,-0.0018686840863242,0.0364547823463183,0.0273055496684668
2024-09-06,"2023-2024",2.5,-0.0018686840863242,0.0364547823463183,0.0273055496684668
2024-09-06,"2023-2024",3,-0.0018686840863242,0.0364547823463183,0.0273055496684668
2024-09-09,"2023-2024",1,-0.00304658638496513,0.0659566100053935,0.0426481159910023
2024-09-09,"2023-2024",1.5,-0.00340762430294014,0.0653177512295722,0.0437019424412834
2024-09-09,"2023-2024",2,-0.00340762430294014,0.0653177512295722,0.0437019424412834
2024-09-09,"2023-2024",2.5,-0.00340762430294014,0.0653177512295722,0.0437019424412834
2024-09-09,"2023-2024",3,-0.00340762430294014,0.0653177512295722,0.0437019424412834
2024-09-10,"2023-2024",1,0.00123599982754466,0.094624480216193,0.0839191703649643
2024-09-10,"2023-2024",1.5,0.00151333362832476,0.0928165699834133,0.0849047122089785
2024-09-10,"2023-2024",2,0.00151333362832476,0.0928165699834133,0.0849047122089785
2024-09-10,"2023-2024",2.5,0.00151333362832476,0.0928165699834133,0.0849047122089785
2024-09-10,"2023-2024",3,0.00151333362832476,0.0928165699834133,0.0849047122089785
2024-09-11,"2023-2024",1,0.00163476227917242,0.0666864416768435,0.0379508864036931
2024-09-11,"2023-2024",1.5,0.00129816253063333,0.0660721514657069,0.0393920998692774
2024-09-11,"2023-2024",2,0.00129816253063333,0.0660721514657069,0.0393920998692774
2024-09-11,"2023-2024",2.5,0.00129816253063333,0.0660721514657069,0.0393920998692774
2024-09-11,"2023-2024",3,0.00129816253063333,0.0660721514657069,0.0393920998692774
2024-09-12,"2023-2024",1,0.00371361262424271,0.065728266515299,0.0413268017522902
2024-09-12,"2023-2024",1.5,0.00285324809083667,0.0650961660473512,0.0424965988432954
2024-09-12,"2023-2024",2,0.00285324809083667,0.0650961660473512,0.0424965988432954
2024-09-12,"2023-2024",2.5,0.00285324809083667,0.0650961660473512,0.0424965988432954
2024-09-12,"2023-2024",3,0.00285324809083667,0.0650961660473512,0.0424965988432954
2024-09-13,"2023-2024",1,0.00847527337502444,0.0946744651861191,0.0847459668082341
2024-09-13,"2023-2024",1.5,0.00719264986136681,0.0928577293556575,0.0856387351576832
2024-09-13,"2023-2024",2,0.00719264986136681,0.0928577293556575,0.0856387351576832
2024-09-13,"2023-2024",2.5,0.00719264986136681,0.0928577293556575,0.0856387351576832
2024-09-13,"2023-2024",3,0.00719264986136681,0.0928577293556575,0.0856387351576832
2024-09-16,"2023-2024",1,-0.00121473056410125,0.0363891294759657,0.0282017528080476
2024-09-16,"2023-2024",1.5,-0.00121473042157819,0.0363891294759657,0.0282017537353349
2024-09-16,"2023-2024",2,-0.00121473042157819,0.0363891294759657,0.0282017537353349
2024-09-16,"2023-2024",2.5,-0.00121473042157819,0.0363891294759657,0.0282017537353349
