Date,Selected_Assets
2024-06-25,"['BTC', 'COCOA', 'Gold', 'IWM', 'JPY_KRW', 'KOSPI', 'LGChem', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'Shanghai', 'US30Y', 'USDCNY', 'VIX', 'WTI', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-06-26,"['BTC', 'COCOA', 'Corn', 'EUR_KRW', 'Gold', 'IWM', 'JPY_KRW', 'KOSPI', 'LGChem', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'Shanghai', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-06-27,"['BTC', 'COCOA', 'EUR_KRW', 'IWM', 'KOSPI', 'LGChem', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Platinum', 'QQQ', 'Shanghai', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-06-28,"['BTC', 'COCOA', 'EUR_KRW', 'IWM', 'KOSPI', 'LGChem', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'Shanghai', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-07-01,"['BTC', 'COCOA', 'EUR_KRW', 'Gold', 'IWM', 'KOSPI', 'LGChem', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Platinum', 'QQQ', 'Shanghai', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2024-07-02,"['BTC', 'COCOA', 'EUR_KRW', 'Gold', 'IWM', 'KOSPI', 'LGChem', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'Shanghai', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2024-07-03,"['BTC', 'COCOA', 'EUR_KRW', 'Gold', 'IWM', 'KOSPI', 'LGChem', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'Shanghai', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2024-07-05,"['BTC', 'COCOA', 'EUR_KRW', 'Gold', 'IWM', 'LGChem', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'Shanghai', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2024-07-08,"['BTC', 'COCOA', 'EUR_KRW', 'Gold', 'IWM', 'LGChem', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'Shanghai', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2024-07-09,"['BTC', 'COCOA', 'EUR_KRW', 'Gold', 'IWM', 'LGChem', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'Shanghai', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2024-07-10,"['BTC', 'COCOA', 'EUR_KRW', 'Gold', 'IWM', 'LGChem', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'Shanghai', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2024-07-11,"['BTC', 'COCOA', 'EUR_KRW', 'Gold', 'IWM', 'LGChem', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'Shanghai', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLU', 'XLV', 'XLY']"
2024-07-12,"['BTC', 'COCOA', 'EUR_KRW', 'IWM', 'LGChem', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'Shanghai', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-07-15,"['BTC', 'COCOA', 'EUR_KRW', 'IWM', 'LGChem', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'Shanghai', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-07-16,"['BTC', 'COCOA', 'EUR_KRW', 'IWM', 'LGChem', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'Shanghai', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-07-17,"['BTC', 'COCOA', 'EUR_KRW', 'IWM', 'Kakao', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'Shanghai', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-07-18,"['BTC', 'COCOA', 'EUR_KRW', 'IWM', 'Kakao', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'Shanghai', 'USDCNY', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-07-19,"['BTC', 'COCOA', 'EUR_KRW', 'IWM', 'Kakao', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'Shanghai', 'USDCNY', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-07-22,"['BTC', 'COCOA', 'COFFEE', 'EUR_KRW', 'Gold', 'IWM', 'Kakao', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Platinum', 'QQQ', 'Shanghai', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-07-23,"['BTC', 'COCOA', 'IWM', 'Kakao', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'Shanghai', 'USDCNY', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-07-24,"['BTC', 'COCOA', 'IWM', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'Shanghai', 'USDCNY', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-07-25,"['BTC', 'COCOA', 'IWM', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'Shanghai', 'USDCNY', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-07-26,"['BTC', 'COCOA', 'IWM', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'Shanghai', 'USDCNY', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-07-29,"['BTC', 'COCOA', 'IWM', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'Shanghai', 'USDCNY', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-07-30,"['BTC', 'COCOA', 'IWM', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'Shanghai', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-07-31,"['BTC', 'COCOA', 'IWM', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'Shanghai', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-08-01,"['BTC', 'COCOA', 'IWM', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'Shanghai', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-08-02,"['BTC', 'COCOA', 'IWM', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'Shanghai', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-08-05,"['BTC', 'COCOA', 'IWM', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'Shanghai', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-08-06,"['BTC', 'COCOA', 'Gold', 'IWM', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Platinum', 'QQQ', 'Shanghai', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-08-07,"['BTC', 'COCOA', 'Gold', 'IWM', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Platinum', 'QQQ', 'Shanghai', 'US3M', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-08-08,"['BTC', 'COCOA', 'Gold', 'IWM', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'US3M', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-08-09,"['BTC', 'COCOA', 'Gold', 'IWM', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'Swedish.Consumer.Products.and.Services.GI', 'US10Y', 'US3M', 'US5Y', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-08-12,"['BTC', 'COCOA', 'IWM', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'US3M', 'US5Y', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-08-13,"['BTC', 'COCOA', 'IWM', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'Samsung', 'Shanghai', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-08-14,"['BTC', 'COCOA', 'IWM', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-08-15,"['BTC', 'COCOA', 'IWM', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-08-16,"['BTC', 'COCOA', 'IWM', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-08-19,"['BTC', 'COCOA', 'IWM', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'Samsung', 'Shanghai', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-08-20,"['BTC', 'COCOA', 'IWM', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-08-21,"['BTC', 'COCOA', 'IWM', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'Samsung', 'Shanghai', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-08-22,"['BTC', 'COCOA', 'Copper', 'Gold', 'IWM', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Palladium', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'Swedish.Consumer.Products.and.Services.GI', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-08-23,"['BTC', 'COCOA', 'Gold', 'IWM', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-08-26,"['BTC', 'COCOA', 'Gold', 'IWM', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-08-27,"['BTC', 'COCOA', 'Gold', 'IWM', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'Samsung', 'Shanghai', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-08-28,"['BTC', 'COCOA', 'COTTON', 'Gold', 'IWM', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Palladium', 'Platinum', 'QQQ', 'US5Y', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-08-29,"['BTC', 'COCOA', 'Gold', 'IWM', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Palladium', 'Platinum', 'QQQ', 'US5Y', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLRE', 'XLV', 'XLY']"
2024-08-30,"['BTC', 'COCOA', 'Gold', 'IWM', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Platinum', 'QQQ', 'US5Y', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-09-03,"['BTC', 'COCOA', 'Gold', 'IWM', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Palladium', 'Platinum', 'QQQ', 'US5Y', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-09-04,"['BTC', 'COCOA', 'Gold', 'IWM', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Platinum', 'QQQ', 'Samsung', 'Swedish.Consumer.Products.and.Services.GI', 'US3M', 'US5Y', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-09-05,"['BTC', 'COCOA', 'Gold', 'IWM', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Platinum', 'QQQ', 'Samsung', 'Swedish.Consumer.Products.and.Services.GI', 'US5Y', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-09-06,"['BTC', 'COCOA', 'Gold', 'IWM', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Platinum', 'QQQ', 'Swedish.Consumer.Products.and.Services.GI', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-09-09,"['BTC', 'COCOA', 'COFFEE', 'Gold', 'IWM', 'Kakao', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Palladium', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'Swedish.Consumer.Products.and.Services.GI', 'US3M', 'US5Y', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-09-10,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'COTTON', 'EUR_KRW', 'Gold', 'IWM', 'Kakao', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Palladium', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'Swedish.Consumer.Products.and.Services.GI', 'US3M', 'US5Y', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-09-11,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'COTTON', 'EUR_KRW', 'Gold', 'IWM', 'Kakao', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Palladium', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'Swedish.Consumer.Products.and.Services.GI', 'US5Y', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-09-12,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'COTTON', 'EUR_KRW', 'Gold', 'IWM', 'Kakao', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Palladium', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'Swedish.Consumer.Products.and.Services.GI', 'US5Y', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-09-13,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'COTTON', 'EUR_KRW', 'Gold', 'IWM', 'Kakao', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Palladium', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'Swedish.Consumer.Products.and.Services.GI', 'US5Y', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-09-16,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'COTTON', 'EUR_KRW', 'Gold', 'IWM', 'Kakao', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NaturalGas', 'Naver', 'NYSE', 'Palladium', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'Swedish.Consumer.Products.and.Services.GI', 'US5Y', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-09-17,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'Corn', 'COTTON', 'EUR_KRW', 'Gold', 'IWM', 'Kakao', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Palladium', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'Swedish.Consumer.Products.and.Services.GI', 'US5Y', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-09-18,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'Corn', 'COTTON', 'EUR_KRW', 'Gold', 'IWM', 'Kakao', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Palladium', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'Swedish.Consumer.Products.and.Services.GI', 'US5Y', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-09-19,"['BTC', 'COCOA', 'COFFEE', 'Corn', 'COTTON', 'EUR_KRW', 'Gold', 'IWM', 'Kakao', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Palladium', 'Platinum', 'QQQ', 'Samsung', 'Shanghai', 'Swedish.Consumer.Products.and.Services.GI', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-09-20,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'Corn', 'COTTON', 'EUR_KRW', 'Gold', 'IWM', 'Kakao', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Palladium', 'Platinum', 'QQQ', 'Shanghai', 'SUGAR', 'Swedish.Consumer.Products.and.Services.GI', 'US5Y', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-09-23,"['BTC', 'COCOA', 'COFFEE', 'Corn', 'COTTON', 'EUR_KRW', 'Gold', 'IWM', 'Kakao', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Palladium', 'Platinum', 'QQQ', 'Shanghai', 'SUGAR', 'Swedish.Consumer.Products.and.Services.GI', 'US5Y', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-09-24,"['BTC', 'COCOA', 'COFFEE', 'Gold', 'IWM', 'Kakao', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Platinum', 'QQQ', 'Shanghai', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-09-25,"['BTC', 'COCOA', 'COFFEE', 'Gold', 'IWM', 'Kakao', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Platinum', 'QQQ', 'Shanghai', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-09-26,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'COTTON', 'Gold', 'IWM', 'Kakao', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Palladium', 'Platinum', 'QQQ', 'Shanghai', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-09-27,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'COTTON', 'EUR_KRW', 'Gold', 'IWM', 'Kakao', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Palladium', 'Platinum', 'QQQ', 'Shanghai', 'US5Y', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-09-30,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'COTTON', 'EUR_KRW', 'Gold', 'IWM', 'Kakao', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Palladium', 'Platinum', 'QQQ', 'Shanghai', 'US5Y', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-10-01,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'COTTON', 'Gold', 'IWM', 'Kakao', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Palladium', 'Platinum', 'QQQ', 'Shanghai', 'US5Y', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-10-02,"['BTC', 'COCOA', 'COFFEE', 'COTTON', 'Gold', 'IWM', 'Kakao', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Platinum', 'QQQ', 'Shanghai', 'US5Y', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-10-03,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'COTTON', 'EUR_KRW', 'Gold', 'IWM', 'Kakao', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Platinum', 'QQQ', 'Shanghai', 'US5Y', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-10-04,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'COTTON', 'Gold', 'IWM', 'Kakao', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Platinum', 'QQQ', 'Shanghai', 'US5Y', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-10-07,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'COTTON', 'Gold', 'IWM', 'Kakao', 'KOSPI', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Platinum', 'QQQ', 'Shanghai', 'US5Y', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-10-08,"['BTC', 'COCOA', 'COFFEE', 'COTTON', 'Gold', 'IWM', 'Kakao', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Platinum', 'QQQ', 'Shanghai', 'US5Y', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-10-09,"['BTC', 'COCOA', 'COFFEE', 'COTTON', 'Gold', 'IWM', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Platinum', 'QQQ', 'Shanghai', 'US5Y', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-10-10,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'COTTON', 'Gold', 'IWM', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Platinum', 'QQQ', 'Shanghai', 'Swedish.Consumer.Products.and.Services.GI', 'US5Y', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-10-11,"['BTC', 'COCOA', 'COFFEE', 'COTTON', 'Gold', 'IWM', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Platinum', 'QQQ', 'US5Y', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2024-10-14,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'COTTON', 'DAX', 'Gold', 'IWM', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'Platinum', 'QQQ', 'US5Y', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
